datetime,substation,feeder,FVHI,FVHD,FVLI,FVLD,FVSM,FCHI,FCHD,FCLI,FCLD,FCSM
2024-01-16 01:00,Sub1,F2,362,132,87,67,28,331,90,71,38,47
2024-01-16 02:00,Sub1,F2,332,138,92,37,16,216,142,78,42,38
2024-01-16 03:00,Sub1,F2,332,143,96,84,23,223,76,91,84,15
2024-01-16 04:00,Sub1,F2,331,126,83,61,15,236,87,45,34,10
2024-01-16 05:00,Sub1,F2,354,150,101,99,35,200,168,52,67,24
2024-01-16 06:00,Sub1,F2,348,141,94,43,46,275,157,40,55,18
2024-01-16 07:00,Sub1,F2,346,128,85,88,50,324,158,134,49,28
2024-01-16 08:00,Sub1,F2,330,150,99,95,57,244,89,48,24,23
2024-01-16 09:00,Sub1,F2,374,143,98,91,13,235,108,64,59,48
2024-01-16 10:00,Sub1,F2,357,158,107,62,27,279,130,95,75,6
2024-01-16 11:00,Sub1,F2,351,129,85,62,53,265,77,122,27,37
2024-01-16 12:00,Sub1,F2,361,129,86,67,34,297,145,105,58,27
2024-01-16 13:00,Sub1,F2,343,145,98,60,36,297,116,52,76,33
2024-01-16 14:00,Sub1,F2,344,157,105,24,50,260,119,138,15,16
2024-01-16 15:00,Sub1,F2,370,145,99,34,49,253,98,119,74,28
2024-01-16 16:00,Sub1,F2,366,171,116,63,32,287,170,136,81,27
2024-01-16 17:00,Sub1,F2,384,146,101,61,35,299,119,111,82,17
2024-01-16 18:00,Sub1,F2,373,134,91,42,56,300,112,80,33,45
2024-01-16 19:00,Sub1,F2,340,152,101,21,18,346,174,63,79,48
2024-01-16 20:00,Sub1,F2,330,162,107,84,35,232,82,56,62,43
2024-01-16 21:00,Sub1,F2,347,146,97,92,48,263,166,118,56,39
2024-01-16 22:00,Sub1,F2,366,155,130,41,50,248,123,88,54,36
2024-01-16 23:00,Sub1,F2,353,151,101,77,33,325,129,47,62,28
2024-01-17 00:00,Sub1,F2,382,147,101,49,15,331,151,116,20,46
2024-01-17 01:00,Sub1,F2,337,138,90,20,47,259,138,102,19,35
2024-01-17 02:00,Sub1,F2,314,134,87,31,37,309,103,133,36,42
2024-01-17 03:00,Sub1,F2,348,150,101,86,30,264,177,134,58,15
2024-01-17 04:00,Sub1,F2,340,134,89,75,41,225,86,94,82,37
2024-01-17 05:00,Sub1,F2,351,154,105,92,13,338,98,98,71,6
2024-01-17 06:00,Sub1,F2,361,137,93,87,35,233,124,108,89,21
2024-01-17 07:00,Sub1,F2,345,130,87,86,47,274,87,97,64,39
2024-01-17 08:00,Sub1,F2,354,165,111,59,45,213,93,133,29,21
2024-01-17 09:00,Sub1,F2,355,137,92,66,42,310,156,115,41,32
2024-01-17 10:00,Sub1,F2,333,142,93,99,16,232,96,55,62,30
2024-01-17 11:00,Sub1,F2,344,133,88,51,20,227,111,124,47,17
2024-01-17 12:00,Sub1,F2,360,153,104,62,58,318,140,134,81,35
2024-01-17 13:00,Sub1,F2,356,145,96,38,54,230,118,53,61,32
2024-01-17 14:00,Sub1,F2,341,145,95,78,22,203,163,115,47,37
2024-01-17 15:00,Sub1,F2,345,151,101,71,46,212,120,77,22,5
2024-01-17 16:00,Sub1,F2,352,171,117,69,52,259,158,137,53,33
2024-01-17 17:00,Sub1,F2,326,134,89,39,49,213,146,101,37,7
2024-01-17 18:00,Sub1,F2,374,159,110,86,10,229,115,117,68,49
2024-01-17 19:00,Sub1,F2,363,132,89,33,46,332,75,68,68,44
2024-01-17 20:00,Sub1,F2,382,141,97,60,59,237,138,133,51,45
2024-01-17 21:00,Sub1,F2,378,141,96,22,51,292,129,43,81,31
2024-01-17 22:00,Sub1,F2,336,147,99,96,50,294,86,81,76,26
2024-01-17 23:00,Sub1,F2,368,147,101,75,34,249,96,127,26,10
2024-01-18 00:00,Sub1,F2,350,135,89,82,24,250,149,63,83,33
2024-01-18 01:00,Sub1,F2,352,123,82,27,52,280,111,103,86,45
2024-01-18 02:00,Sub1,F2,329,160,108,61,54,206,152,97,23,33
2024-01-18 03:00,Sub1,F2,332,146,96,40,11,210,114,69,64,48
2024-01-18 04:00,Sub1,F2,336,153,102,79,33,307,179,116,69,38
2024-01-18 05:00,Sub1,F2,343,148,99,93,49,283,126,99,83,22
2024-01-18 06:00,Sub1,F2,342,145,98,33,40,332,78,122,24,41
2024-01-18 07:00,Sub1,F2,332,157,127,68,26,253,115,43,52,41
2024-01-18 08:00,Sub1,F2,359,120,80,29,55,304,124,78,30,36
2024-01-18 09:00,Sub1,F2,326,139,90,65,34,244,153,98,78,26
2024-01-18 10:00,Sub1,F2,323,138,89,79,36,211,79,120,30,44
2024-01-18 11:00,Sub1,F2,341,140,95,26,39,347,93,123,34,38
2024-01-18 12:00,Sub1,F2,353,134,90,47,23,259,133,65,47,23
2024-01-18 13:00,Sub1,F2,351,151,103,25,16,266,114,119,82,7
2024-01-18 14:00,Sub1,F2,358,128,85,60,52,212,114,135,78,43
2024-01-18 15:00,Sub1,F2,343,115,77,48,48,248,87,79,54,26
2024-01-18 16:00,Sub1,F2,361,130,87,29,16,329,96,107,18,31
2024-01-18 17:00,Sub1,F2,318,151,98,38,29,343,79,68,37,25
2024-01-18 18:00,Sub1,F2,370,147,98,86,21,217,97,40,50,42
2024-01-18 19:00,Sub1,F2,314,123,80,90,24,260,126,67,53,7
2024-01-18 20:00,Sub1,F2,342,136,90,93,10,246,137,67,52,32
2024-01-18 21:00,Sub1,F2,361,146,98,89,24,322,101,118,62,41
2024-01-18 22:00,Sub1,F2,363,140,95,30,14,312,98,78,51,18
2024-01-18 23:00,Sub1,F2,335,144,96,23,54,233,162,109,16,49
2024-01-19 00:00,Sub1,F2,356,158,108,95,52,297,177,77,38,6
2024-01-19 01:00,Sub1,F2,349,154,104,63,27,214,128,59,21,46
2024-01-19 02:00,Sub1,F2,358,145,98,96,40,299,114,47,86,43
2024-01-19 03:00,Sub1,F2,372,149,102,38,34,243,79,119,37,14
2024-01-19 04:00,Sub1,F2,356,171,118,90,53,253,133,42,87,38
2024-01-19 05:00,Sub1,F2,332,159,104,73,26,259,156,90,70,32
2024-01-19 06:00,Sub1,F2,371,149,102,42,54,259,81,99,44,27
2024-01-19 07:00,Sub1,F2,351,135,90,67,20,203,117,120,67,41
2024-01-19 08:00,Sub1,F2,367,116,77,41,31,282,86,42,77,37
2024-01-19 09:00,Sub1,F2,368,150,102,52,11,346,145,75,41,14
2024-01-19 10:00,Sub1,F2,357,126,83,56,18,322,77,102,38,15
2024-01-19 11:00,Sub1,F2,361,142,94,89,50,279,145,45,54,13
2024-01-19 12:00,Sub1,F2,343,150,111,72,11,249,81,119,28,7
2024-01-19 13:00,Sub1,F2,310,149,96,40,54,201,121,45,76,31
2024-01-19 14:00,Sub1,F2,336,147,97,75,45,308,74,77,41,47
2024-01-19 15:00,Sub1,F2,357,141,96,39,56,272,112,75,81,10
2024-01-19 16:00,Sub1,F2,371,141,97,87,46,226,150,93,26,43
2024-01-19 17:00,Sub1,F2,347,147,98,67,57,305,85,118,41,22
2024-01-19 18:00,Sub1,F2,335,152,102,89,40,298,132,74,73,22
2024-01-19 19:00,Sub1,F2,354,131,86,99,58,243,118,92,55,17
2024-01-19 20:00,Sub1,F2,340,137,91,58,51,296,105,67,67,23
2024-01-19 21:00,Sub1,F2,362,128,85,83,56,211,124,47,22,10
2024-01-19 22:00,Sub1,F2,366,156,106,74,27,206,140,89,57,36
2024-01-19 23:00,Sub1,F2,351,144,96,34,14,234,174,120,62,32
2024-01-20 00:00,Sub1,F2,334,147,96,25,18,291,157,42,60,44
2024-01-20 01:00,Sub1,F2,358,139,93,38,36,223,102,79,18,30
2024-01-20 02:00,Sub1,F2,343,112,73,71,51,287,133,55,74,17
2024-01-20 03:00,Sub1,F2,334,146,98,87,41,220,127,91,84,48
2024-01-20 04:00,Sub1,F2,327,150,98,25,56,226,142,136,48,9
2024-01-20 05:00,Sub1,F2,334,132,86,94,23,308,110,65,74,42
2024-01-20 06:00,Sub1,F2,361,133,89,67,47,296,178,119,15,16
2024-01-20 07:00,Sub1,F2,357,146,98,56,58,202,147,108,64,12
2024-01-20 08:00,Sub1,F2,331,171,113,30,51,345,77,95,16,23
2024-01-20 09:00,Sub1,F2,361,147,100,54,20,336,146,107,36,26
2024-01-20 10:00,Sub1,F2,356,136,92,23,21,325,156,56,45,42
2024-01-20 11:00,Sub1,F2,335,163,109,92,48,215,154,138,55,18
2024-01-20 12:00,Sub1,F2,339,147,98,21,29,281,172,121,80,47
2024-01-20 13:00,Sub1,F2,342,147,96,69,26,238,155,77,55,13
2024-01-20 14:00,Sub1,F2,338,148,99,53,14,201,139,42,18,17
2024-01-20 15:00,Sub1,F2,366,148,102,61,57,241,72,86,40,45
2024-01-20 16:00,Sub1,F2,333,141,93,33,10,207,128,139,62,19
2024-01-20 17:00,Sub1,F2,352,147,99,20,59,307,86,135,53,49
2024-01-20 18:00,Sub1,F2,318,150,99,45,35,286,139,139,32,49
2024-01-20 19:00,Sub1,F2,360,152,102,90,11,307,71,87,47,16
2024-01-20 20:00,Sub1,F2,353,157,106,79,10,253,94,77,46,38
2024-01-20 21:00,Sub1,F2,335,136,90,28,12,237,155,69,72,36
2024-01-20 22:00,Sub1,F2,349,146,98,61,13,325,159,50,58,18
2024-01-20 23:00,Sub1,F2,360,141,96,37,24,236,70,133,27,43
2024-01-21 00:00,Sub1,F2,338,144,95,43,49,213,78,59,24,30
2024-01-21 01:00,Sub1,F2,344,166,112,27,36,221,162,58,34,35
2024-01-21 02:00,Sub1,F2,345,138,92,97,56,298,150,73,70,44
2024-01-21 03:00,Sub1,F2,336,126,82,90,30,313,77,75,53,25
2024-01-21 04:00,Sub1,F2,337,133,100,93,30,297,81,42,18,15
2024-01-21 05:00,Sub1,F2,354,156,104,97,48,339,144,83,24,15
2024-01-21 06:00,Sub1,F2,340,141,93,83,29,334,149,104,78,22
2024-01-21 07:00,Sub1,F2,364,131,88,42,37,295,127,104,51,18
2024-01-21 08:00,Sub1,F2,323,138,89,59,26,339,178,61,87,17
2024-01-21 09:00,Sub1,F2,336,124,82,71,29,236,102,133,53,13
2024-01-21 10:00,Sub1,F2,359,134,91,98,46,241,122,80,38,12
2024-01-21 11:00,Sub1,F2,340,151,101,86,17,249,151,68,48,44
2024-01-21 12:00,Sub1,F2,327,171,115,61,24,273,109,105,40,7
2024-01-21 13:00,Sub1,F2,340,154,105,91,30,245,179,50,47,36
2024-01-21 14:00,Sub1,F2,359,147,110,56,27,287,72,117,46,28
2024-01-21 15:00,Sub1,F2,337,147,98,28,52,267,78,123,68,43
2024-01-21 16:00,Sub1,F2,332,139,93,65,39,231,119,110,26,7
2024-01-21 17:00,Sub1,F2,323,143,93,76,52,289,119,50,86,20
2024-01-21 18:00,Sub1,F2,348,152,103,98,49,262,104,103,74,38
2024-01-21 19:00,Sub1,F2,354,161,107,57,13,255,141,116,58,37
2024-01-21 20:00,Sub1,F2,331,151,100,28,45,310,145,75,48,45
2024-01-21 21:00,Sub1,F2,310,149,95,44,59,241,98,137,44,7
2024-01-21 22:00,Sub1,F2,311,127,83,98,46,258,171,87,62,49
2024-01-21 23:00,Sub1,F2,358,143,96,76,28,309,176,96,65,40
2024-01-22 00:00,Sub1,F2,359,158,108,24,19,334,118,101,50,33
2024-01-22 01:00,Sub1,F2,333,142,94,89,29,283,85,97,31,44
2024-01-22 02:00,Sub1,F2,348,152,100,61,30,265,162,84,75,22
2024-01-22 03:00,Sub1,F2,336,130,85,77,48,203,102,111,66,29
2024-01-22 04:00,Sub1,F2,359,146,100,28,33,253,96,126,22,14
2024-01-22 05:00,Sub1,F2,345,161,108,23,40,317,151,73,57,39
2024-01-22 06:00,Sub1,F2,356,155,105,20,43,241,72,113,88,23
2024-01-22 07:00,Sub1,F2,364,157,109,26,45,307,161,52,49,35
2024-01-22 08:00,Sub1,F2,362,132,89,25,31,232,119,58,66,37
2024-01-22 09:00,Sub1,F2,356,142,95,40,30,245,141,134,79,42
2024-01-22 10:00,Sub1,F2,345,164,110,71,23,313,70,103,36,5
2024-01-22 11:00,Sub1,F2,337,134,88,41,29,319,114,48,71,6
2024-01-22 12:00,Sub1,F2,340,132,87,26,26,293,87,72,61,5
2024-01-22 13:00,Sub1,F2,333,149,99,63,19,260,169,136,85,45
2024-01-22 14:00,Sub1,F2,320,142,95,78,32,209,88,64,72,47
2024-01-22 15:00,Sub1,F2,336,162,109,68,38,349,86,123,44,37
2024-01-22 16:00,Sub1,F2,363,158,107,59,24,210,104,55,61,41
2024-01-22 17:00,Sub1,F2,341,140,93,96,30,207,127,74,69,18
2024-01-22 18:00,Sub1,F2,339,145,95,79,18,313,126,109,35,27
2024-01-22 19:00,Sub1,F2,348,146,97,96,21,286,73,111,22,45
2024-01-22 20:00,Sub1,F2,333,139,94,85,15,274,160,75,56,11
2024-01-22 21:00,Sub1,F2,360,130,88,27,44,277,148,80,25,45
2024-01-22 22:00,Sub1,F2,328,114,75,59,38,231,115,113,35,47
2024-01-22 23:00,Sub1,F2,332,145,106,80,40,328,75,57,52,34
2024-01-23 00:00,Sub1,F2,350,161,109,68,51,227,178,57,71,41
2024-01-23 01:00,Sub1,F2,324,171,113,33,37,267,144,108,28,27
2024-01-23 02:00,Sub1,F2,326,116,75,23,48,235,96,117,46,18
2024-01-23 03:00,Sub1,F2,318,156,103,56,21,345,133,125,89,40
2024-01-23 04:00,Sub1,F2,323,133,86,89,13,310,89,95,82,48
2024-01-23 05:00,Sub1,F2,347,130,86,31,55,259,137,116,80,46
2024-01-23 06:00,Sub1,F2,342,146,98,64,16,343,150,76,63,6
2024-01-23 07:00,Sub1,F2,345,145,98,92,10,304,105,72,56,49
2024-01-23 08:00,Sub1,F2,334,148,98,97,17,333,162,109,71,5
2024-01-23 09:00,Sub1,F2,365,142,96,28,11,249,165,51,79,33
2024-01-23 10:00,Sub1,F2,360,146,100,78,11,241,171,109,73,42
2024-01-23 11:00,Sub1,F2,326,149,97,92,43,201,103,98,48,38
2024-01-23 12:00,Sub1,F2,320,125,100,57,39,318,115,41,16,6
2024-01-23 13:00,Sub1,F2,332,168,112,26,24,295,81,40,19,34
2024-01-23 14:00,Sub1,F2,351,127,85,73,21,212,164,81,19,26
2024-01-23 15:00,Sub1,F2,364,130,86,57,12,311,74,56,35,47
2024-01-23 16:00,Sub1,F2,346,139,94,87,35,231,106,123,63,42
2024-01-23 17:00,Sub1,F2,352,144,97,72,54,258,89,114,25,30
2024-01-23 18:00,Sub1,F2,352,160,109,60,30,306,123,48,85,18
2024-01-23 19:00,Sub1,F2,343,141,94,99,54,253,127,57,84,20
2024-01-23 20:00,Sub1,F2,373,137,93,90,49,322,170,126,75,49
2024-01-23 21:00,Sub1,F2,343,169,113,30,28,341,96,53,18,33
2024-01-23 22:00,Sub1,F2,362,147,99,67,12,307,100,59,42,43
2024-01-23 23:00,Sub1,F2,352,157,105,96,21,323,86,50,31,14
2024-01-24 00:00,Sub1,F2,328,155,102,96,35,317,164,52,39,12
2024-01-24 01:00,Sub1,F2,335,162,107,82,41,328,122,89,30,39
2024-01-24 02:00,Sub1,F2,353,132,89,68,15,245,98,134,75,34
2024-01-24 03:00,Sub1,F2,340,144,98,50,24,229,86,90,87,16
2024-01-24 04:00,Sub1,F2,346,142,94,94,34,229,89,107,67,42
2024-01-24 05:00,Sub1,F2,367,143,97,47,33,249,78,115,43,25
2024-01-24 06:00,Sub1,F2,349,152,104,75,28,312,172,123,30,29
2024-01-24 07:00,Sub1,F2,345,139,91,31,25,201,116,137,23,6
2024-01-24 08:00,Sub1,F2,325,159,105,61,49,286,148,101,46,24
2024-01-24 09:00,Sub1,F2,359,126,84,22,29,329,120,42,83,5
2024-01-24 10:00,Sub1,F2,356,156,105,93,53,291,130,130,88,43
2024-01-24 11:00,Sub1,F2,354,146,98,29,10,282,165,97,59,11
2024-01-24 12:00,Sub1,F2,354,154,105,35,57,295,165,124,82,46
2024-01-24 13:00,Sub1,F2,345,159,107,42,45,230,88,86,53,24
2024-01-24 14:00,Sub1,F2,354,137,92,74,36,274,83,69,41,29
2024-01-24 15:00,Sub1,F2,322,163,108,51,12,277,172,131,46,48
2024-01-24 16:00,Sub1,F2,336,143,119,28,34,263,89,107,76,11
2024-01-24 17:00,Sub1,F2,349,140,93,45,29,205,160,114,60,22
2024-01-24 18:00,Sub1,F2,338,148,99,41,25,313,128,123,70,9
2024-01-24 19:00,Sub1,F2,359,148,100,44,43,248,153,63,79,39
2024-01-24 20:00,Sub1,F2,376,148,100,69,59,277,134,122,69,10
2024-01-24 21:00,Sub1,F2,353,129,85,97,59,285,110,101,28,23
2024-01-24 22:00,Sub1,F2,340,156,104,63,51,220,140,42,52,33
2024-01-24 23:00,Sub1,F2,358,157,107,24,54,342,150,61,35,37
2024-01-25 00:00,Sub1,F2,334,144,96,87,25,282,91,80,36,32
2024-01-25 01:00,Sub1,F2,329,143,95,62,37,253,104,109,56,18
2024-01-25 02:00,Sub1,F2,334,159,107,88,21,332,107,115,88,35
2024-01-25 03:00,Sub1,F2,355,127,85,99,53,334,77,87,32,14
2024-01-25 04:00,Sub1,F2,340,134,89,67,38,278,98,122,45,27
2024-01-25 05:00,Sub1,F2,343,156,106,80,20,346,150,73,39,43
2024-01-25 06:00,Sub1,F2,345,178,121,61,17,272,162,48,68,22
2024-01-25 07:00,Sub1,F2,349,148,100,52,40,348,170,74,89,35
2024-01-25 08:00,Sub1,F2,366,157,107,54,15,254,76,135,82,8
2024-01-25 09:00,Sub1,F2,392,132,92,57,40,252,169,111,89,24
2024-01-25 10:00,Sub1,F2,326,179,138,99,22,220,116,56,44,31
2024-01-25 11:00,Sub1,F2,322,176,114,30,23,326,72,72,77,49
2024-01-25 12:00,Sub1,F2,356,132,88,36,29,231,168,116,78,34
2024-01-25 13:00,Sub1,F2,339,144,95,43,32,277,108,53,72,48
2024-01-25 14:00,Sub1,F2,341,136,88,59,23,334,154,122,68,35
2024-01-25 15:00,Sub1,F2,357,141,94,60,49,290,123,66,80,17
2024-01-25 16:00,Sub1,F2,350,127,86,50,22,318,144,90,27,41
2024-01-25 17:00,Sub1,F2,320,152,100,60,51,209,150,76,76,16
2024-01-25 18:00,Sub1,F2,342,156,105,38,29,285,121,84,62,35
2024-01-25 19:00,Sub1,F2,358,150,102,81,51,201,169,124,81,28
2024-01-25 20:00,Sub1,F2,367,141,97,72,28,346,95,48,35,47
2024-01-25 21:00,Sub1,F2,336,160,106,65,23,219,137,67,63,17
2024-01-25 22:00,Sub1,F2,347,154,103,55,14,287,154,105,42,12
2024-01-25 23:00,Sub1,F2,373,153,105,83,15,305,113,40,18,39
2024-01-26 00:00,Sub1,F2,366,128,86,62,39,292,163,66,19,41
2024-01-26 01:00,Sub1,F2,358,151,103,31,45,338,88,130,24,17
2024-01-26 02:00,Sub1,F2,354,150,102,85,27,271,152,118,86,41
2024-01-26 03:00,Sub1,F2,338,152,102,38,17,256,169,69,51,37
2024-01-26 04:00,Sub1,F2,345,115,75,94,45,235,173,93,48,36
2024-01-26 05:00,Sub1,F2,341,142,94,50,40,243,174,123,64,35
2024-01-26 06:00,Sub1,F2,363,142,97,99,51,266,133,80,51,29
2024-01-26 07:00,Sub1,F2,365,139,93,40,25,300,152,63,52,22
2024-01-26 08:00,Sub1,F2,349,151,103,57,26,248,170,128,27,27
2024-01-26 09:00,Sub1,F2,345,149,99,70,38,271,102,120,55,40
2024-01-26 10:00,Sub1,F2,374,161,111,49,51,234,86,119,33,35
2024-01-26 11:00,Sub1,F2,359,154,104,72,45,264,111,135,57,46
2024-01-26 12:00,Sub1,F2,360,142,96,36,27,298,109,136,33,8
2024-01-26 13:00,Sub1,F2,350,135,90,48,51,214,132,91,47,42
2024-01-26 14:00,Sub1,F2,339,144,96,78,58,313,158,134,31,37
2024-01-26 15:00,Sub1,F2,365,137,94,35,55,279,140,114,64,17
2024-01-26 16:00,Sub1,F2,358,154,104,71,32,308,143,119,31,41
2024-01-26 17:00,Sub1,F2,360,146,101,68,41,260,70,120,47,18
2024-01-26 18:00,Sub1,F2,358,157,106,53,47,240,169,75,21,19
2024-01-26 19:00,Sub1,F2,346,142,94,77,40,275,156,64,42,49
2024-01-26 20:00,Sub1,F2,352,157,107,55,42,334,171,72,62,26
2024-01-26 21:00,Sub1,F2,351,145,96,22,50,315,71,110,15,10
2024-01-26 22:00,Sub1,F2,329,147,98,58,51,234,94,108,65,20
2024-01-26 23:00,Sub1,F2,360,162,124,65,16,227,155,93,60,29
2024-01-27 00:00,Sub1,F2,365,144,97,32,23,238,179,114,47,27
2024-01-27 01:00,Sub1,F2,353,136,89,60,37,236,75,76,68,19
2024-01-27 02:00,Sub1,F2,330,145,95,81,28,324,162,109,48,27
2024-01-27 03:00,Sub1,F2,342,133,87,73,21,314,125,61,53,38
2024-01-27 04:00,Sub1,F2,365,129,87,40,57,279,178,108,44,29
2024-01-27 05:00,Sub1,F2,346,165,112,20,53,280,108,100,42,27
2024-01-27 06:00,Sub1,F2,374,127,87,89,20,227,144,99,62,23
2024-01-27 07:00,Sub1,F2,337,140,93,57,16,206,120,129,62,46
2024-01-27 08:00,Sub1,F2,335,155,104,29,43,220,113,132,25,12
2024-01-27 09:00,Sub1,F2,357,153,104,76,42,280,160,44,77,27
2024-01-27 10:00,Sub1,F2,355,160,106,72,45,294,85,85,27,8
2024-01-27 11:00,Sub1,F2,371,138,95,57,56,330,108,123,19,33
2024-01-27 12:00,Sub1,F2,343,149,101,41,13,214,86,57,81,44
2024-01-27 13:00,Sub1,F2,352,163,111,96,59,230,98,71,77,34
2024-01-27 14:00,Sub1,F2,367,129,87,41,15,312,70,61,17,37
2024-01-27 15:00,Sub1,F2,372,135,93,27,29,271,169,126,87,5
2024-01-27 16:00,Sub1,F2,394,133,90,61,49,205,71,54,25,24
2024-01-27 17:00,Sub1,F2,359,137,93,63,48,337,168,137,26,19
2024-01-27 18:00,Sub1,F2,365,140,95,78,18,246,117,92,31,5
2024-01-27 19:00,Sub1,F2,340,143,96,46,27,256,173,70,78,21
2024-01-27 20:00,Sub1,F2,327,132,88,45,39,290,90,118,65,27
2024-01-27 21:00,Sub1,F2,330,152,99,78,53,205,115,108,69,29
2024-01-27 22:00,Sub1,F2,374,170,118,38,38,283,110,129,80,12
2024-01-27 23:00,Sub1,F2,302,122,78,57,28,229,133,122,79,33
2024-01-28 00:00,Sub1,F2,353,160,107,92,40,333,176,40,39,47
2024-01-28 01:00,Sub1,F2,364,155,106,87,18,249,120,116,55,19
2024-01-28 02:00,Sub1,F2,373,163,111,65,58,225,152,56,26,40
2024-01-28 03:00,Sub1,F2,355,153,103,87,13,332,163,42,80,8
2024-01-28 04:00,Sub1,F2,348,139,109,25,49,326,157,93,19,9
2024-01-28 05:00,Sub1,F2,362,148,101,65,35,250,112,68,47,5
2024-01-28 06:00,Sub1,F2,350,153,104,60,38,207,91,135,82,13
2024-01-28 07:00,Sub1,F2,334,142,95,65,14,252,165,65,17,16
2024-01-28 08:00,Sub1,F2,342,148,99,41,51,302,73,84,26,46
2024-01-28 09:00,Sub1,F2,386,142,99,88,48,246,132,74,74,29
2024-01-28 10:00,Sub1,F2,340,139,92,91,14,341,124,83,83,34
2024-01-28 11:00,Sub1,F2,352,145,98,21,37,238,82,91,63,12
2024-01-28 12:00,Sub1,F2,366,127,83,99,46,206,129,51,50,8
2024-01-28 13:00,Sub1,F2,358,168,114,72,50,345,121,44,34,31
2024-01-28 14:00,Sub1,F2,340,153,102,66,45,349,148,41,52,14
2024-01-28 15:00,Sub1,F2,348,132,87,60,50,298,142,99,23,38
2024-01-28 16:00,Sub1,F2,341,131,85,88,25,243,143,110,53,14
2024-01-28 17:00,Sub1,F2,361,133,89,28,38,285,166,120,48,40
2024-01-28 18:00,Sub1,F2,346,131,87,20,11,212,132,101,67,10
2024-01-28 19:00,Sub1,F2,349,160,110,81,45,328,104,122,42,13
2024-01-28 20:00,Sub1,F2,372,142,111,75,10,224,146,69,43,5
2024-01-28 21:00,Sub1,F2,340,167,111,90,27,338,133,67,65,7
2024-01-28 22:00,Sub1,F2,347,127,85,65,36,336,120,62,23,16
2024-01-28 23:00,Sub1,F2,364,135,90,38,11,206,79,113,43,45
2024-01-29 00:00,Sub1,F2,362,174,120,93,26,275,150,96,24,30
2024-01-29 01:00,Sub1,F2,374,133,91,47,21,297,177,60,42,9
2024-01-29 02:00,Sub1,F2,340,143,94,33,53,326,160,116,20,29
2024-01-29 03:00,Sub1,F2,336,147,97,36,28,248,75,95,56,7
2024-01-29 04:00,Sub1,F2,362,143,97,38,11,322,142,59,51,35
2024-01-29 05:00,Sub1,F2,319,153,99,65,36,327,137,59,57,41
2024-01-29 06:00,Sub1,F2,313,141,91,34,31,307,106,65,87,49
2024-01-29 07:00,Sub1,F2,337,128,84,69,33,267,159,112,63,14
2024-01-29 08:00,Sub1,F2,330,159,105,49,59,278,119,121,72,33
2024-01-29 09:00,Sub1,F2,326,142,93,32,24,224,137,66,81,29
2024-01-29 10:00,Sub1,F2,362,134,91,51,44,233,167,79,75,47
2024-01-29 11:00,Sub1,F2,349,144,97,40,53,300,142,131,66,16
2024-01-29 12:00,Sub1,F2,359,145,98,26,29,342,147,131,38,41
2024-01-29 13:00,Sub1,F2,347,142,95,26,12,216,136,94,19,44
2024-01-29 14:00,Sub1,F2,348,144,98,94,28,215,159,64,78,45
2024-01-29 15:00,Sub1,F2,349,148,98,23,10,266,95,102,16,9
2024-01-29 16:00,Sub1,F2,351,138,93,38,25,272,138,72,45,40
2024-01-29 17:00,Sub1,F2,354,149,125,90,15,200,164,43,89,5
2024-01-29 18:00,Sub1,F2,355,143,97,74,24,349,150,108,16,21
2024-01-29 19:00,Sub1,F2,335,139,91,89,29,219,120,62,79,24
2024-01-29 20:00,Sub1,F2,345,130,87,76,38,224,89,130,51,40
2024-01-29 21:00,Sub1,F2,332,152,101,55,28,275,157,107,64,22
2024-01-29 22:00,Sub1,F2,335,134,89,24,41,265,150,129,85,8
2024-01-29 23:00,Sub1,F2,340,153,103,53,57,240,112,68,67,14
2024-01-30 00:00,Sub1,F2,374,148,100,37,29,231,114,136,47,48
2024-01-30 01:00,Sub1,F2,366,150,103,28,24,230,119,82,18,36
2024-01-30 02:00,Sub1,F2,323,138,100,95,42,211,120,120,25,31
2024-01-30 03:00,Sub1,F2,342,135,88,36,12,312,105,90,84,35
2024-01-30 04:00,Sub1,F2,369,151,104,29,43,233,100,139,55,36
2024-01-30 05:00,Sub1,F2,337,141,94,84,41,317,135,103,19,13
2024-01-30 06:00,Sub1,F2,340,158,105,62,46,320,177,105,86,18
2024-01-30 07:00,Sub1,F2,333,145,95,98,38,317,128,55,29,39
2024-01-30 08:00,Sub1,F2,328,138,90,78,56,323,155,136,29,25
2024-01-30 09:00,Sub1,F2,348,122,81,80,49,345,139,108,27,21
2024-01-30 10:00,Sub1,F2,362,134,90,74,40,295,125,85,22,27
2024-01-30 11:00,Sub1,F2,354,143,95,92,53,294,99,74,54,44
2024-01-30 12:00,Sub1,F2,365,160,109,88,28,245,96,137,48,8
2024-01-30 13:00,Sub1,F2,337,132,88,75,40,298,135,61,41,47
2024-01-30 14:00,Sub1,F2,354,130,87,46,22,285,152,69,37,41
2024-01-30 15:00,Sub1,F2,347,144,95,58,53,220,166,55,40,41
2024-01-30 16:00,Sub1,F2,353,178,120,58,40,260,128,88,17,7
2024-01-30 17:00,Sub1,F2,336,132,85,51,58,222,98,75,33,40
2024-01-30 18:00,Sub1,F2,308,142,92,76,32,207,73,66,50,5
2024-01-30 19:00,Sub1,F2,332,157,118,87,46,318,131,110,70,45
2024-01-30 20:00,Sub1,F2,371,118,79,26,20,344,133,86,25,19
2024-01-30 21:00,Sub1,F2,338,141,93,68,34,271,155,69,38,41
